-0.370000000000000	-0.385000000000000	0.321500000000000
-0.370000000000000	0.385000000000000	0.321500000000000
0.370000000000000	0.385000000000000	0.321500000000000
0.370000000000000	-0.385000000000000	0.321500000000000
-0.370000000000000	-0.264000000000000	0
-0.370000000000000	0.304000000000000	0
0.370000000000000	0.304000000000000	0
0.370000000000000	-0.264000000000000	0
-0.542700000000000	0.487700000000000	0.253500000000000
0.542700000000000	0.487700000000000	0.259100000000000
0.305000000000000	-0.579000000000000	0.251500000000000
